Id,Applications,Cef,NBR Version,Kit,Remarks,Company,Tipologia Appplicazione
2111,TAMD72P-A,500105GT,,,,VOLVO PENTA,Inboard_Engines
2112,TAMD73P-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2112,TAMD73WJ-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2113,TAMD74A-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2113,TAMD74A-B,500135T,,,,VOLVO PENTA,Inboard_Engines
2114,TAMD74C-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2114,TAMD74L-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2115,TAMD74L-B,500135T,,,,VOLVO PENTA,Inboard_Engines
2115,TAMD74P-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2116,TAMD74P-B,500135T,,,,VOLVO PENTA,Inboard_Engines
2116,TAMD75P-A,500135T,,,,VOLVO PENTA,Inboard_Engines
2117,TAMD102A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2117,TAMD102D,500145GT,,,,VOLVO PENTA,Inboard_Engines
2118,TAMD103A-A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2118,TAMD103A-A AUX,500145GT,,,,VOLVO PENTA,Inboard_Engines
2119,TAMD120A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2119,TAMD120AK,500145GT,,,,VOLVO PENTA,Inboard_Engines
2119,TAMD120B,500145GT,,,,VOLVO PENTA,Inboard_Engines
2119,TAMD120B-CC,500145GT,,,,VOLVO PENTA,Inboard_Engines
2120,TMD120A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2120,TMD120AK,500145GT,,,,VOLVO PENTA,Inboard_Engines
2120,TMD120B,500145GT,,,,VOLVO PENTA,Inboard_Engines
2121,TAMD121D,500106GT,,,,VOLVO PENTA,Inboard_Engines
2122,TAMD122A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2122,TAMD122P-B,500145GT,,,,VOLVO PENTA,Inboard_Engines
2122,TAMD122P-C,500145GT,,,,VOLVO PENTA,Inboard_Engines
2123,TAMD162A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2123,TAMD162B,500145GT,,,,VOLVO PENTA,Inboard_Engines
2123,TAMD162C,500145GT,,,,VOLVO PENTA,Inboard_Engines
2123,TAMD162C-B,500145GT,,,,VOLVO PENTA,Inboard_Engines
2124,TAMD163A-A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2124,TAMD163P-A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2125,TAMD165A-A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2125,TAMD165C-A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2125,TAMD165P-A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2126,TD70CHC,500106GT,,,,VOLVO PENTA,Inboard_Engines
2127,THAMD70C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2127,TMD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2127,TMD31A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2128,TMD22A,500107GT,,,,VOLVO PENTA,Inboard_Engines
2128,TMB22B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2129,TMD22P-C,500107GT,,,,VOLVO PENTA,Inboard_Engines
2130,TMD30/A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2131,TMD31B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2131,TMD31D,500106GT,,,,VOLVO PENTA,Inboard_Engines
2131,TMD31L-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2132,TMD40,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2133,TMD40A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2133,TMD40B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2133,TMD40C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2134,TMD41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2134,TMD41B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2134,TMD41D,500106GT,,,,VOLVO PENTA,Inboard_Engines
2135,TMD41L-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2135,TMD70B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2135,TMD70C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2136,TMD70B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2136,TMD70C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2137,TMD100A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2137,TMD100AK,500106GT,,,,VOLVO PENTA,Inboard_Engines
2137,TMD100A-CC,500106GT,,,,VOLVO PENTA,Inboard_Engines
2138,TMD100C,500145GT,,,,VOLVO PENTA,Inboard_Engines
2138,TMD102A,500145GT,,,,VOLVO PENTA,Inboard_Engines
2139,TMD120B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2140,TMD120A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2140,TMD120ACC,500106GT,,,,VOLVO PENTA,Inboard_Engines
2140,TMD120AK,500106GT,,,,VOLVO PENTA,Inboard_Engines
2141,TMD121C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2142,V6-200-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2143,V6-225-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2143,V6-225E-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2144,V8-225-C-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2144,V8-225-C-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2145,V8-225-CE-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2145,V8-225-CE-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2146,V8-270-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2146,V8-270-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2146,V8-270-C-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2146,V8-270-C-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2147,V8-270-CE-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2147,V8-270-CE-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2147,V8-270-E-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2148,V8-300-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2148,V8-300-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2148,V8-300-C-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2148,V8-300-C-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2149,V8-300-CE-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2149,V8-300-CE-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2150,V8-300-E-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2150,V8-300-E-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2151,V8-320-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2151,V8-320-A-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2151,V8-320-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2152,V8-320-C-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2152,V8-320-C-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2153,V8-320-CE-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2153,V8-320-CE-B,500178G,,,,VOLVO PENTA,Inboard_Engines
2154,V8-320-E-A,500178G,,,,VOLVO PENTA,Inboard_Engines
2154,V8-320-E-B,500178G,,,,VOLVO PENTA,Inboard_Engines
